Title,Artist,Year,Genre,path,language,rhythmic_density,num_notes,total_duration,avg_ioi,stdev_ioi,nPVI,periodicity,lz_complexity,norm_lz_complexity,,,,
Squeeze Me,Fats Waller,1930,"jazz, early jazz, classic jazz, swing","Wikifonia/Fats Waller, Clarence Williams - Squeeze Me.mxl",English,1.225,147,120,0.497835497835498,0.541558268536658,30.0444760718733,1.84848484848485,60,0.408163265306122,,,,
At A Georgia Camp Meeting,Kerry Mills,1989,Desconocido,Wikifonia/Kerry Mills - At A Georgia Camp Meeting.mxl,English,0.963636363636364,212,220,0.836575875486381,0.739744899689381,28.149743884341,2.47470817120623,78,0.367924528301887,,,,
Only the Good Die Young,Billy Joel,1977,"she s got a way, rock/pop, pop rock, rock, soft rock, classical, pop, pop/rock, classic rock, covered by glee",Wikifonia/Billy Joel - Only the Good Die Young.mxl,No Lyrics,1.07971014492754,298,276,0.743169398907104,0.759921486268867,37.5372775372776,1.36065573770492,99,0.332214765100671,,,,
Largo  (Going Home),Antonin Dvorak,Desconocido,Desconocido,"Wikifonia/Antonin Dvorak, William Arms Fisher - Largo  (Going Home).mxl",English,0.50354609929078,71,141,1.5,1.09841783449216,21.4285714285714,4.5,25,0.352112676056338,,,,
Romeo and Juliet,Mark Knopfler,Desconocido,Desconocido,Wikifonia/Mark Knopfler - Romeo and Juliet.mxl,English,1.29651162790698,223,172,0.555555555555556,0.642678445728665,32.7242027242027,0.73202614379085,88,0.394618834080717,,,,
Just Like A Butterfly That's Caught In The Rain,Harry Woods,2024,"jazz rock, smooth jazz, vocal jazz, jazz, jazz vocals, swing, jazz: jazz vocals, big band","Wikifonia/Harry Woods, Mort Dixon - Just Like A Butterfly That's Caught In The Rain.mxl",English,0.856060606060606,113,132,0.790123456790123,0.688818085657448,30.7397959183673,1.5679012345679,49,0.433628318584071,,,,
PATSY,Unknown,1990,"rockabilly, rock & roll, rock, rock and roll",Wikifonia/Unknown - PATSY.mxl,No Lyrics,0.875,84,96,0.911764705882353,0.742319380242586,30.61388410786,1.82352941176471,40,0.476190476190476,,,,
Baltimore Oriole,Hoagy Carmichael,Desconocido,vocal,"Wikifonia/Hoagy Carmichael, Paul Francis Webster - Baltimore Oriole.mxl",No Lyrics,1.14583333333333,165,144,0.618181818181819,0.63667200320842,46.5958161080112,1.22727272727273,73,0.442424242424242,,,,
Who Threw The Overalls In Mistress Murphy's Chowder,George L. Geifer,1962,Desconocido,Wikifonia/George L. Geifer - Who Threw The Overalls In Mistress Murphy's Chowder.mxl,English,1.68181818181818,185,110,0.461038961038961,0.385894982962952,17.9710144927536,1.32467532467532,47,0.254054054054054,,,,
Warm - up (A Round for Chorus),Leonard Bernstein,2018,Desconocido,Wikifonia/Leonard Bernstein - Warm - up (A Round for Chorus).mxl,Occitan,0.785714285714286,44,56,1.2093023255814,1.12700755315939,55.9099298634183,10.6744186046512,25,0.568181818181818,,,,
Isten b?r?nya (Mise IV),Sillye Jen?,2007,"punk, pop, pop punk, rock",Wikifonia/Sillye Jen? - Isten b?r?nya (Mise IV).mxl,Hungarian,1.175,94,80,0.699115044247788,0.755627334193748,31.3773681515617,1.14159292035398,39,0.414893617021277,,,,
Bella Italia,Traditional,2017,pop,Wikifonia/Traditional - Bella Italia.mxl,No Lyrics,0.964285714285714,378,392,0.879504504504504,0.772272140497584,21.4778325123153,1.73198198198198,118,0.312169312169312,,,,
An Apple Blossom Wedding,Jimmy Kennedy,2022,Desconocido,"Wikifonia/Jimmy Kennedy, Nat Simon - An Apple Blossom Wedding.mxl",English,0.994047619047619,167,168,0.741071428571429,0.748457171623802,39.2426850258175,2.16964285714286,69,0.413173652694611,,,,
Where Do I Begin,Francis Lai,2001,"movie soundtrack, soundtrack, jazz, easy listening, synth-pop, modern classical, electronica, electronic, score","Wikifonia/Francis Lai, Carl Sigman - Where Do I Begin.mxl",English,1.09027777777778,157,144,0.769230769230769,0.879063642825424,35.2564102564103,1.48351648351648,52,0.331210191082803,,,,
Here's That Rainy Day,James Van Heusen,1992,"jazz, latin, bebop, easy listening, swing, piano jazz","Wikifonia/James Van Heusen, Johnny Burke - Here's That Rainy Day.mxl",English,0.638888888888889,92,144,0.952380952380952,1.0647942749999,37.8231292517007,1.82312925170068,41,0.445652173913043,,,,
The Prisoner's Song,Traditional adapted by Vernon Dalhart,1924,death by heart failure,Wikifonia/Traditional adapted by Vernon Dalhart - The Prisoner's Song.mxl,English,0.617647058823529,42,68,1.14814814814815,0.984272760438393,21.9512195121951,4.44444444444444,24,0.571428571428571,,,,
The Night They Drove Old Dixie Down,Robbie Robertson,2007,Desconocido,Wikifonia/Robbie Robertson - The Night They Drove Old Dixie Down.mxl,English,0.985714285714286,138,140,0.793103448275862,0.883441949962547,35.3933495539335,1.25287356321839,52,0.376811594202899,,,,
Advent Medley 3,John & Annie,1999,christmas,Wikifonia/John & Annie - Advent Medley 3.mxl,English,0.914786967418546,365,399,1.09340659340659,0.800410567421525,19.1313448456305,2.11263736263736,108,0.295890410958904,,,,
I Thought About You,Jimmy van Heusen,Desconocido,Desconocido,"Wikifonia/Jimmy van Heusen, Johnny Mercer - I Thought About You.mxl",English,0.992647058823529,135,136,0.714673913043478,0.825116528116874,35.3139066571902,1.29891304347826,52,0.385185185185185,,,,
"Softly, As I Leave You",Antonio DeVita,1999,"vocal jazz, jazz, pop, easy listening, vocal, swing, big band","Wikifonia/Antonio DeVita, Hal Shaper - Softly, As I Leave You.mxl",English,0.772727272727273,102,132,0.864864864864865,0.992530540401849,42.1059248782021,2.53378378378378,49,0.480392156862745,,,,
Only five minutes more,Jule  Styne,1995,"club dance, rock & roll","Wikifonia/Jule  Styne, Sammy Cahn - Only five minutes more.mxl",English,0.75,93,124,0.858208955223881,0.721761786007474,30.2415458937198,1.45522388059702,40,0.43010752688172,,,,
HONEY (I Miss You),Bobby Russell,1968,"rock, pop, easy listening, southern rock, country rock, blues rock",Wikifonia/Bobby Russell - HONEY (I Miss You).mxl,English,1.08035714285714,121,112,0.771428571428571,1.04517843413633,33.7275132275132,3.30357142857143,39,0.322314049586777,,,,
"?, mely sok hal terem az nagy Balatonba",Hungarian folk song,Desconocido,Desconocido,"Wikifonia/Hungarian folk song - ?, mely sok hal terem az nagy Balatonba.mxl",Hungarian,1.66666666666667,40,24,0.58974358974359,0.207913778720857,29.0598290598291,1.73076923076923,19,0.475,,,,
Zeemeerminnen,Ruben Faelens,2021,Desconocido,Wikifonia/Ruben Faelens - Zeemeerminnen.mxl,No Lyrics,1.84444444444444,332,180,0.515105740181269,1.18085108241862,23.2561262168513,1.21450151057402,80,0.240963855421687,,,,
Smile,Charlie Chaplin,2004,Desconocido,"Wikifonia/Charlie Chaplin, Geoffrey Parsons, John Turner - Smile.mxl",English,0.757352941176471,103,136,0.936170212765957,0.773797543091396,17.7777777777778,1.85815602836879,35,0.339805825242718,,,,
T?pl?l? szent keny?r,Unknown,2024,"downtempo, trip hop, indie rock, electronic, post-punk",Wikifonia/Unknown - T?pl?l? szent keny?r.mxl,Hungarian,0.722222222222222,104,144,1.13008130081301,1.11864719107752,38.5205732778548,2.85365853658537,38,0.365384615384615,,,,
Lean Baby,Billy May,2021,"pop, rock, folk rock","Wikifonia/Billy May, Roy Alfred - Lean Baby.mxl",English,1.3359375,171,128,0.551111111111111,0.511514333699698,30.8498106640521,1.62666666666667,70,0.409356725146199,,,,
Raining In My Heart,Boudleaux Bryant,1988,Desconocido,"Wikifonia/Boudleaux Bryant, Felice Bryant - Raining In My Heart.mxl",English,0.757575757575758,100,132,0.992248062015504,0.962442983560466,35.7768157768158,1.87596899224806,49,0.49,,,,
Megj?tt m?r a fecsekemad?r,Hungarian song,2020,Desconocido,Wikifonia/Hungarian song - Megj?tt m?r a fecsekemad?r.mxl,Hungarian,0.90625,29,32,0.882352941176471,0.594816129886961,38.7074829931973,1.70588235294118,17,0.586206896551724,,,,
The Stroll (Transcribed),Clyde Otis and Nancy Lee,1997,"instrumental pop, oldies",Wikifonia/Clyde Otis and Nancy Lee - The Stroll (Transcribed).mxl,English,1.00384615384615,261,260,0.89198606271777,0.926366505146657,37.7271737814725,2.1219512195122,98,0.375478927203065,,,,
By The Time I Get To Phoenix,Jimmy Webb,2015,"ballad, country, pop, singer-songwriter",Wikifonia/Jimmy Webb - By The Time I Get To Phoenix.mxl,English,0.865979381443299,84,97,0.902912621359223,1.07725435878906,31.0373963386012,1.74757281553398,37,0.44047619047619,,,,
Whistle Down The Wind,Andrew Lloyd Webber,1987,"musical, soundtrack","Wikifonia/Andrew Lloyd Webber, Jim Steinman - Whistle Down The Wind.mxl",English,1.18023255813954,203,172,0.733624454148472,0.745440556421137,29.6841112682697,3.65720524017467,65,0.320197044334975,,,,
Falling Slowly,Glen Hansard,2007,"rock, movie soundtrack, folk rock, soundtrack, showtunes, folk, acoustic rock",Wikifonia/Glen Hansard - Falling Slowly.mxl,No Lyrics,0.788135593220339,186,236,1.01357466063348,0.863957211573764,9.50316169828364,1.9185520361991,36,0.193548387096774,,,,
All I Have To Do Is Dream,Boudleaux Bryant,1963,"rockabilly, rock, rock and roll","Wikifonia/Boudleaux Bryant, Felice Bryant - All I Have To Do Is Dream.mxl",English,1,148,148,0.677884615384615,0.723633557229022,34.7349098369506,1.28846153846154,59,0.398648648648649,,,,
More,Riz Ortolani & Nini Oliviero,2021,"jazz, classical, score, soundtrack","Wikifonia/Riz Ortolani & Nini Oliviero, English Words: Norman Newell - More.mxl",English,0.7,112,160,1.01960784313725,1.04456632171507,41.063921063921,3.05882352941176,41,0.366071428571429,,,,
"Ring, Telephone, Ring",Buck Ram,2005,doo-wop,"Wikifonia/Buck Ram , Peter Tinturin  - Ring, Telephone, Ring .mxl",English,0.72972972972973,108,148,0.85207100591716,0.944103809359811,31.8776550552251,1.63313609467456,50,0.462962962962963,,,,
Christ Arose,Robert Lowry,2012,Desconocido,Wikifonia/Robert Lowry - Christ Arose.mxl,English,0.9,72,80,0.767676767676768,0.809704807518669,35.8148893360161,1.53535353535354,37,0.513888888888889,,,,
"Pine Tree, Pine Over Me",Jimmy Brewster,2022,a cappella,"Wikifonia/Jimmy Brewster, Roy Jordan, Sid Bass - Pine Tree, Pine Over Me.mxl",English,0.560386473429952,116,207,1.24844720496894,1.10914356698384,31.1884057971014,2.47204968944099,43,0.370689655172414,,,,
My Way,Paul Anka,Desconocido,"pop / vocal / easy listening, rock, rock and roll, jazz, pop, swing",Wikifonia/Paul Anka - My Way .mxl,English,0.866666666666667,104,120,0.875968992248062,0.925585940024941,12.963476652797,1.5968992248062,39,0.375,,,,
That's My Weakness Now,Sam H. Stept,1995,Desconocido,"Wikifonia/Sam H. Stept, Bud Green - That's My Weakness Now.mxl",English,0.625,95,152,1.07142857142857,0.852666884736665,37.1529888551165,3.17410714285714,44,0.463157894736842,,,,
For He's A Jolly Good Fellow,Traditional,2021,Desconocido,Wikifonia/Traditional - For He's A Jolly Good Fellow.mxl,English,1.37190082644628,83,60.5,0.517543859649123,0.447604856682156,28.4088269454123,2.07017543859649,34,0.409638554216867,,,,
V?r?s bor nem dr?ga,Hungarian folk song,2004,Desconocido,Wikifonia/Hungarian folk song - V?r?s bor nem dr?ga.mxl,Hungarian,1.7,34,20,0.590909090909091,0.192847303959967,16.1616161616162,,14,0.411764705882353,,,,
Windy Bill,old cowboy song,1965,"country, rock",Wikifonia/old cowboy song - Windy Bill.mxl,English,2.1875,70,32,0.407894736842105,0.304864000982579,32.9096989966555,0.81578947368421,32,0.457142857142857,,,,
IS THIS THE WAY TO AMARILLO,H. Greenfield,2004,Desconocido,Wikifonia/H. Greenfield - IS THIS THE WAY TO AMARILLO.mxl,No Lyrics,1.00947867298578,213,211,0.714776632302405,0.594437157569503,23.3962264150943,1.10309278350515,61,0.286384976525822,,,,
Put Your Head on My Shoulder,Paul Anka,1960,pop,Wikifonia/Paul Anka - Put Your Head on My Shoulder.mxl,English,0.857954545454545,151,176,0.815165876777251,0.803698409617896,47.909645909646,1.41706161137441,66,0.437086092715232,,,,
Oh Boy!,Sonny West,1989,"comedy, pop rock, rock, parody, pop","Wikifonia/Sonny West, Bill Tilghman, Norman Petty - Oh Boy!.mxl",English,0.885057471264368,154,174,0.874371859296482,0.763025242054364,42.9131652661064,2.53266331658291,65,0.422077922077922,,,,
A Woman In Love,Frank Loesser,Desconocido,Desconocido,Wikifonia/Frank Loesser - A Woman In Love.mxl,English,0.698717948717949,109,156,0.993333333333333,1.18225772711932,36.1493239271017,1.90666666666667,48,0.440366972477064,,,,
I Walk The Line,Johnny Cash,2013,Desconocido,Wikifonia/Johnny Cash - I Walk The Line.mxl,English,0.674242424242424,89,132,1.17592592592593,1.03484391114745,40.1515151515151,7.05555555555556,29,0.325842696629213,,,,
Sky's The Limit!,R.C.O Lomboy,2008,"east coast hip hop, hip hop",Wikifonia/R.C.O Lomboy - Sky's The Limit!.mxl,No Lyrics,0.479166666666667,46,96,1.01063829787234,0.102592029372265,0,,10,0.217391304347826,,,,
Taboo,Margarita Lecuona,1989,"pop rock, rock, jazz, pop, power pop, latin jazz, fusion, jazz fusion, punk, new wave","Wikifonia/Margarita Lecuona , S.K.Russell - Taboo          .mxl",English,0.669117647058823,91,136,1.16814159292035,1.20215628441723,41.6225749559083,3,41,0.450549450549451,,,,
Feel,Robbie Williams,2003,"pop rock, rock, ballad, rock_pop rock_pop and chart, pop, synth-pop, adult contemporary, dance-pop","Wikifonia/Robbie Williams, Guy Chambers - Feel.mxl",English,0.902439024390244,296,328,0.794117647058823,0.939931008045089,25.6475652407856,1.13051470588235,102,0.344594594594595,,,,
Our Love Affair,Arthur Freed,2021,Desconocido,"Wikifonia/Arthur Freed, Roger Edens - Our Love Affair.mxl",English,0.844036697247706,184,218,0.73972602739726,0.711257756493305,25.1730418943534,1.45205479452055,62,0.33695652173913,,,,
Country Medley,Al Peshoff,2010,Desconocido,"Wikifonia/Al Peshoff, Mark Dee, Ted Harris, Oscar Stuart Blandemer - Country Medley.mxl",English,0.827669902912621,341,412,1.01758793969849,1.01253891430743,31.9381207028266,3.71356783919598,119,0.348973607038123,,,,
When I Fall In Love,Victor Young,1999,"movie soundtrack, soundtrack","Wikifonia/Victor Young, Edward Heyman - When I Fall In Love.mxl",English,0.822916666666667,79,96,0.783333333333333,0.802080627701064,36.2959262959263,1.53333333333333,38,0.481012658227848,,,,
Ebb Tide,Robert Maxwell,1962,"rock, progressive metal, doom metal, easy listening, metal","Wikifonia/Robert Maxwell, Carl Sigman - Ebb Tide.mxl",English,0.729166666666667,105,144,0.985714285714285,1.13222735151126,15.2930402930403,3.94285714285714,45,0.428571428571429,,,,
Quiet Nights of Quiet Stars,Antonio Carlos Jobim,1980,"brazilian pop, latin jazz, world fusion, jazz instrument, swing, brazilian, brazilian traditions, latin, blues, cool, bossa nova, vocal jazz, jazz, post-bop, international, west coast jazz, smooth jazz, cool jazz, bossanova, saxophone jazz, easy listening, brazilian jazz","Wikifonia/Antonio Carlos Jobim, Gene Lees (English) - Quiet Nights of Quiet Stars.mxl",No Lyrics,1,144,144,0.804597701149425,0.762594087552607,33.5175935175935,1.47126436781609,58,0.402777777777778,,,,
Cryin' Time,Buck Owens,1965,"country music, country",Wikifonia/Buck Owens - Cryin' Time.mxl,English,1.44230769230769,150,104,0.578998073217726,0.760194359166493,26.097794822627,1.0616570327553,49,0.326666666666667,,,,
The World I Used To Know,Rod McKuen,1964,Desconocido,Wikifonia/Rod McKuen - The World I Used To Know.mxl,English,0.572916666666667,55,96,1.10843373493976,1.08951241656527,31.4718614718615,2.07228915662651,23,0.418181818181818,,,,
The Green Leaves Of Summer,Dimitri Tiomkin,2018,soundtrack,"Wikifonia/Dimitri Tiomkin, Paul Francis Webster - The Green Leaves Of Summer.mxl",English,1.19557195571956,162,135.5,0.627962085308057,0.610124001446162,27.7432712215321,1.14691943127962,53,0.32716049382716,,,,
A juh?sznak j?l van dolga,Hungarian folk song,1997,Desconocido,Wikifonia/Hungarian folk song - A juh?sznak j?l van dolga.mxl,Hungarian,1.27272727272727,28,22,0.571428571428571,0.449489506358636,52.5925925925926,1.14285714285714,16,0.571428571428571,,,,
You & Me,Lifehouse,2005,"alternative rock, post-grunge, rock, pop rock, emo, pop, pop/rock, alternative/indie rock, alternrock, adult alternative pop/rock, alternative pop/rock, alternative",Wikifonia/Lifehouse - You & Me.mxl,English,0.703703703703704,209,297,1.05054151624549,1.40048008629295,23.0448717948718,1.40072202166065,69,0.330143540669856,,,,
The Climb,Jessi Alexander & Jon Mabe,2017,"jazz, country, folk, contemporary jazz",Wikifonia/Jessi Alexander & Jon Mabe - The Climb.mxl,English,1.58163265306122,310,196,0.542372881355932,0.548790160826988,26.9872091231315,0.936440677966102,100,0.32258064516129,,,,
The Sweetheart Tree,Henry Mancini,2017,"tv soundtracks, spy music, tv music, movie themes, lounge, soundtrack, jazz, soundtracks, instrumental pop, instrumental, pop, orchestral pop, easy listening, vocal, mood music","Wikifonia/Henry Mancini, Johnny Mercer - The Sweetheart Tree.mxl",English,0.767676767676768,76,99,0.854545454545455,0.843007210541401,30.9587301587302,3.41818181818182,37,0.486842105263158,,,,
Hotel California,Don Felder,2000,"jazz rock, pop rock, movie soundtrack, rock, soft rock, soundtrack, aor, hard rock, classic rock","Wikifonia/Don Felder, Don Henley and Glenn Frey. - Hotel California.mxl",English,1.12109375,287,256,0.792452830188679,0.871398343910989,20.04662004662,1.15199161425576,83,0.289198606271777,,,,
Ballade Pour Adeline,Paul de Senneville,2006,Desconocido,"Wikifonia/Paul de Senneville, Olivier Toussaint - Ballade Pour Adeline.mxl",No Lyrics,0.941666666666667,113,120,0.761904761904762,0.829583399532588,23.5572562358277,2.26530612244898,44,0.389380530973451,,,,
He Hideth My Soul,William J. Kirkpatrick,2009,Desconocido,"Wikifonia/William J. Kirkpatrick, Fanny J. Crosby - He Hideth My Soul.mxl",English,1.64814814814815,89,54,0.486238532110092,0.366039525090011,25.8008658008658,0.972477064220183,37,0.415730337078652,,,,
Cuban Love Song,Herbert Stothart,2006,Desconocido,"Wikifonia/Herbert Stothart, Jimmy McHugh, Dorothy Fields - Cuban Love Song.mxl",English,0.96045197740113,170,177,0.762222222222222,0.750270733028754,40.4103588718974,2.22666666666667,75,0.441176470588235,,,,
Salut D'amour (arr. key C),Edward Elgar,2020,Desconocido,Wikifonia/Edward Elgar - Salut D'amour (arr. key C).mxl,No Lyrics,1.49,298,200,0.474759615384615,0.391419310753342,16.1744428411095,0.932692307692308,81,0.271812080536913,,,,
